order_id,order_date,customer_id,product_id,quantity,sales_amount
2043,2024-05-18,10709,2155,5,7740
2044,2025-11-28,10785,2048,3,4875
2045,2024-07-03,10894,2088,1,7623
2046,2024-07-23,10776,2062,5,14875
2047,2024-08-01,10569,2044,2,14204
2048,2024-09-12,10298,2147,1,8786
2049,2024-05-14,10610,2187,5,8395
2050,2025-07-26,10137,2136,2,16684
2051,2024-03-28,10376,2055,1,5689
2052,2024-07-25,10087,2108,5,31410
2053,2024-05-08,10419,2047,4,6964
2054,2024-01-03,10754,2002,2,3600
2055,2024-04-30,10199,2113,4,11984
2056,2025-01-19,10463,2167,3,18831
2057,2025-09-05,10437,2173,5,24245
2058,2024-02-07,10310,2160,5,7315
2059,2024-12-06,10596,2193,2,4276
2060,2025-10-06,10754,2166,5,6725
2061,2025-12-14,10281,2011,3,4716
2062,2024-01-21,10323,2138,5,37510
2063,2024-08-29,10764,2112,1,3317
2064,2025-03-30,10702,2187,4,6716
2065,2025-09-12,10951,2090,3,2208
2066,2024-10-29,10942,2055,3,17067
2067,2025-08-18,10152,2148,4,25604
2068,2025-08-17,10994,2017,4,16732
2069,2024-03-09,10302,2068,3,25437
2070,2024-05-08,10278,2133,4,14552
2071,2024-07-14,10651,2188,2,19148
2072,2024-05-19,10688,2151,4,35716
2073,2025-03-19,10008,2174,1,5679
2074,2024-10-09,10807,2052,1,8343
2075,2024-11-07,10235,2138,2,15004
2076,2025-06-18,10675,2174,4,22716
2077,2025-10-26,10561,2156,1,6272
2078,2024-10-03,10302,2097,5,3925
2079,2024-03-01,10038,2171,4,12876
2080,2024-11-14,10136,2154,2,15090
2081,2024-02-21,10822,2183,4,22700
2082,2024-06-01,10421,2048,3,4875
2083,2024-11-06,10219,2029,3,10056
2084,2025-06-27,10348,2027,1,1130
2085,2025-07-20,10808,2146,3,14277
2086,2025-01-23,10546,2104,2,3024
2087,2025-07-01,10864,2060,1,4213
2088,2025-09-13,10079,2106,2,8450
2089,2024-06-25,10748,2069,2,5856
2090,2024-12-27,10895,2114,3,19386
2091,2024-11-09,10273,2021,3,1935
2092,2024-04-06,10161,2152,2,6060
2093,2024-07-31,10687,2102,3,16185
2094,2024-05-16,10878,2131,3,24387
2095,2024-01-06,10308,2095,3,27165
2096,2024-04-18,10374,2190,4,36364
2097,2025-06-30,10976,2105,2,6570
2098,2024-02-08,10733,2125,5,44675
2099,2025-10-23,10009,2002,2,3600
2100,2025-02-28,10801,2066,1,2235
2101,2025-09-21,10444,2113,3,8988
2102,2024-09-17,10113,2170,3,8982
2103,2025-03-01,10989,2162,5,39200
2104,2024-03-27,10205,2042,1,4858
2105,2025-04-09,10405,2020,4,30000
2106,2024-03-16,10698,2097,2,1570
2107,2025-04-15,10853,2068,4,33916
2108,2025-02-17,10197,2173,1,4849
2109,2025-12-26,10778,2075,5,49620
2110,2025-04-01,10774,2125,1,8935
2111,2024-10-11,10760,2170,5,14970
2112,2024-08-26,10115,2047,4,6964
2113,2025-11-07,10121,2005,4,14388
2114,2025-08-21,10653,2049,1,9882
2115,2025-10-14,10065,2124,1,5935
2116,2025-11-02,10276,2037,3,27396
2117,2025-07-11,10825,2162,5,39200
2118,2025-01-06,10239,2198,3,28533
2119,2025-05-09,10302,2146,2,9518
2120,2025-09-15,10392,2019,2,7546
2121,2024-02-14,10522,2040,1,1269
2122,2025-02-04,10969,2017,4,16732
2123,2024-09-03,10369,2188,2,19148
2124,2025-09-07,10233,2099,2,9074
2125,2025-08-19,10195,2093,3,21810
2126,2025-03-25,10907,2042,3,14574
2127,2025-04-29,10012,2123,2,9874
2128,2025-10-07,10906,2107,1,5076
2129,2025-09-11,10921,2072,3,17247
2130,2024-01-18,10689,2065,2,15794
2131,2025-08-28,10177,2109,4,27028
2132,2025-10-23,10217,2053,3,1716
2133,2024-10-15,10011,2135,2,17528
2134,2025-02-17,10446,2133,5,18190
2135,2025-12-21,10630,2024,3,2946
2136,2025-09-29,10164,2028,5,46765
2137,2024-08-22,10551,2062,3,8925
2138,2025-02-19,10053,2017,3,12549
2139,2025-05-13,10218,2020,5,37500
2140,2025-09-25,10718,2003,1,7369
2141,2025-10-11,10999,2165,2,18468
2142,2024-04-24,10824,2143,1,6597
2143,2025-11-04,10360,2051,1,5601
2144,2025-12-13,10385,2176,2,13860
2145,2024-08-21,10056,2136,4,33368
2146,2025-06-23,10118,2141,1,7873
2147,2024-01-11,10900,2176,1,6930
2148,2024-07-24,10253,2003,1,7369
2149,2025-11-09,10798,2193,4,8552
2150,2024-09-03,10780,2073,3,17373
2151,2025-07-12,10803,2159,5,38185
2152,2024-05-06,10845,2105,5,16425
2153,2024-05-26,10180,2118,4,15068
2154,2024-04-27,10415,2154,1,7545
2155,2025-01-16,10870,2184,5,45740
2156,2025-02-15,10235,2034,4,38640
2157,2025-10-25,10855,2137,2,14442
2158,2025-08-06,10708,2062,5,14875
2159,2024-12-28,10820,2120,2,17906
2160,2025-05-23,10080,2115,1,5799
2161,2024-05-16,10647,2013,5,9080
2162,2024-06-23,10022,2069,4,11712
2163,2024-10-15,10477,2169,3,19341
2164,2025-04-25,10843,2077,5,23555
2165,2024-01-19,10440,2001,5,38925
2166,2024-07-13,10737,2089,5,10895
2167,2024-11-25,10570,2047,5,8705
2168,2024-06-23,10093,2004,4,39740
2169,2025-03-24,10192,2191,4,29628
2170,2024-12-19,10103,2180,3,21075
2171,2025-05-13,10396,2010,4,21260
2172,2024-05-20,10007,2028,4,37412
2173,2024-04-02,10640,2121,1,1942
2174,2024-08-26,10567,2126,1,4607
2175,2024-07-23,10231,2134,2,16386
2176,2025-07-13,10874,2155,3,4644
2177,2025-03-08,10574,2140,1,3478
2178,2024-09-01,10240,2062,3,8925
2179,2024-11-12,10090,2180,3,21075
2180,2024-10-21,10232,2176,5,34650
2181,2025-10-01,10457,2067,3,26274
2182,2024-10-08,10233,2174,5,28395
2183,2024-01-17,10354,2074,2,6634
2184,2024-03-11,10333,2095,2,18110
2185,2024-09-25,10439,2143,2,13194
2186,2024-11-20,10375,2199,5,18960
2187,2024-10-31,10292,2036,5,35760
2188,2025-03-26,10345,2142,2,12814
2189,2024-01-07,10664,2112,5,16585
2190,2024-11-09,10428,2131,4,32516
2191,2024-04-12,10657,2113,4,11984
2192,2024-07-11,10130,2110,5,14540
2193,2025-07-27,10141,2114,5,32310
2194,2025-06-12,10415,2067,1,8758
2195,2024-06-19,10093,2126,1,4607
2196,2025-06-20,10626,2086,3,10749
2197,2024-09-07,10284,2019,3,11319
2198,2025-01-21,10956,2182,3,3567
2199,2024-07-25,10923,2069,2,5856
2200,2025-06-24,10655,2010,4,21260
2201,2025-09-20,10223,2161,2,2072
2202,2025-02-19,10744,2141,5,39365
2203,2025-01-14,10463,2128,1,9285
2204,2024-05-23,10545,2099,5,22685
2205,2024-01-25,10276,2179,5,26185
2206,2025-10-29,10682,2032,1,7827
2207,2024-03-13,10140,2112,5,16585
2208,2025-09-23,10357,2024,3,2946
2209,2024-04-02,10713,2035,1,1600
2210,2025-05-19,10023,2083,5,14965
2211,2025-08-20,10968,2070,3,23778
2212,2024-12-01,10736,2168,3,10608
2213,2025-02-28,10880,2182,4,4756
2214,2025-05-13,10270,2109,3,20271
2215,2024-12-29,10859,2172,2,4768
2216,2025-09-21,10665,2190,1,9091
2217,2024-07-17,10333,2099,1,4537
2218,2025-12-18,10085,2196,1,1882
2219,2025-02-16,10621,2033,5,46705
2220,2024-12-04,10031,2056,5,14860
2221,2025-10-20,10741,2164,2,16934
2222,2025-03-04,10240,2182,3,3567
2223,2024-05-18,10890,2147,5,43930
2224,2025-11-23,10363,2171,3,9657
2225,2025-06-25,10822,2012,3,11175
2226,2024-02-26,10389,2011,5,7860
2227,2024-08-19,10653,2070,5,39630
2228,2025-10-19,10668,2140,2,6956
2229,2025-03-10,10299,2041,4,7372
2230,2025-01-18,10857,2153,1,2460
2231,2025-07-13,10371,2106,5,21125
2232,2024-07-12,10099,2003,5,36845
2233,2025-10-09,10047,2003,3,22107
2234,2025-06-17,10999,2084,4,29252
2235,2025-06-01,10839,2156,5,31360
2236,2025-12-16,10422,2151,4,35716
2237,2024-07-03,10480,2176,1,6930
2238,2024-10-18,10579,2195,3,22284
2239,2024-11-30,10062,2170,2,5988
2240,2024-04-25,10109,2107,1,5076
2241,2024-02-18,10679,2168,4,14144
2242,2025-11-15,10549,2134,4,32772
2243,2024-03-22,10119,2020,1,7500
2244,2024-11-28,10598,2139,4,18900
2245,2025-07-10,10382,2096,2,5736
2246,2024-11-30,10392,2124,2,11870
2247,2025-06-15,10977,2155,4,6192
2248,2024-08-08,10052,2021,4,2580
2249,2025-09-26,10603,2114,2,12924
2250,2024-11-18,10289,2013,4,7264
2251,2024-01-03,10337,2086,5,17915
2252,2025-11-24,10810,2035,3,4800
2253,2024-07-24,10204,2047,5,8705
2254,2024-02-09,10880,2156,4,25088
2255,2024-02-28,10238,2149,4,39300
2256,2025-07-27,10382,2146,3,14277
2257,2025-10-05,10667,2159,4,30548
2258,2025-05-21,10752,2188,3,28722
2259,2025-07-25,10136,2125,2,17870
2260,2024-05-01,10407,2110,3,8724
2261,2025-04-23,10508,2037,3,27396
2262,2025-09-10,10362,2021,5,3225
2263,2024-04-05,10381,2014,4,24796
2264,2025-02-17,10881,2091,2,15892
2265,2024-08-22,10576,2060,1,4213
2266,2024-03-02,10635,2124,3,17805
2267,2024-09-12,10254,2023,1,3540
2268,2025-07-14,10477,2111,4,3360
2269,2024-12-13,10114,2124,3,17805
2270,2025-11-01,10020,2157,1,3029
2271,2024-05-03,10528,2175,5,35550
2272,2025-04-26,10145,2030,1,1487
2273,2024-11-12,10208,2115,5,28995
2274,2025-05-18,10531,2090,2,1472
2275,2025-12-19,10376,2038,4,31684
2276,2024-02-17,10504,2083,1,2993
2277,2025-02-12,10904,2027,3,3390
2278,2024-05-15,10166,2104,4,6048
2279,2024-07-19,10550,2116,1,8074
2280,2024-09-06,10181,2015,3,21921
2281,2024-11-09,10861,2187,3,5037
2282,2025-01-02,10617,2003,3,22107
2283,2025-03-04,10612,2010,3,15945
2284,2025-04-24,10602,2120,1,8953
2285,2024-11-09,10927,2145,2,18968
2286,2025-05-14,10812,2128,5,46425
2287,2025-12-21,10444,2011,5,7860
2288,2024-12-20,10332,2176,5,34650
2289,2025-04-29,10503,2133,2,7276
2290,2024-07-29,10913,2069,3,8784
2291,2025-12-04,10079,2064,3,14265
2292,2024-02-13,10585,2014,4,24796
2293,2025-06-24,10935,2050,5,36320
2294,2025-07-24,10938,2154,5,37725
2295,2025-08-05,10688,2072,3,17247
2296,2024-04-01,10396,2069,5,14640
2297,2024-09-21,10608,2135,3,26292
2298,2024-08-07,10857,2127,3,3180
2299,2025-03-17,10103,2016,3,21522
2300,2025-02-04,10402,2183,1,5675
2301,2025-02-03,10975,2078,1,1161
2302,2025-12-27,10224,2101,1,7621
2303,2025-07-29,10518,2056,1,2972
2304,2025-05-04,10634,2105,2,6570
2305,2025-04-29,10236,2132,4,35300
2306,2025-04-14,10427,2048,4,6500
2307,2025-07-27,10116,2017,3,12549
2308,2025-11-12,10163,2111,5,4200
2309,2025-03-20,10226,2164,1,8467
2310,2024-09-25,10230,2070,4,31704
2311,2024-09-23,10182,2080,4,38832
2312,2024-02-23,10249,2093,1,7270
2313,2025-06-11,10318,2038,2,15842
2314,2025-06-03,10965,2101,2,15242
2315,2025-09-07,10210,2062,4,11900
2316,2024-02-28,10656,2121,2,3884
2317,2024-02-09,10392,2048,1,1625
2318,2024-08-24,10857,2010,4,21260
2319,2025-01-20,10096,2036,1,7152
2320,2025-08-28,10894,2157,2,6058
2321,2025-12-16,10858,2004,1,9935
2322,2025-10-11,10756,2044,2,14204
2323,2024-10-26,10086,2056,2,5944
2324,2025-01-29,10415,2042,1,4858
2325,2024-07-25,10394,2114,2,12924
2326,2024-12-01,10696,2141,3,23619
2327,2025-08-15,10633,2174,1,5679
2328,2025-12-30,10844,2161,3,3108
2329,2025-05-28,10501,2021,1,645
2330,2024-06-26,10604,2079,2,7748
2331,2025-01-30,10582,2185,2,11156
2332,2025-01-05,10916,2069,4,11712
2333,2025-10-19,10133,2070,4,31704
2334,2024-11-13,10791,2067,3,26274
2335,2025-01-03,10649,2048,2,3250
2336,2025-01-18,10314,2161,4,4144
2337,2024-03-02,10699,2036,2,14304
2338,2025-05-19,10221,2161,1,1036
2339,2024-08-26,10976,2159,4,30548
2340,2024-07-13,10438,2149,3,29475
2341,2025-11-08,10046,2027,4,4520
2342,2024-08-09,10790,2072,2,11498
2343,2024-03-01,10192,2101,5,38105
2344,2024-05-08,10520,2190,5,45455
2345,2025-11-15,10379,2096,2,5736
2346,2024-06-04,10788,2128,1,9285
2347,2025-01-12,10691,2026,4,6996
2348,2025-09-13,10334,2066,5,11175
2349,2025-08-08,10039,2140,1,3478
2350,2025-03-12,10293,2022,2,11020
2351,2024-07-25,10690,2017,1,4183
2352,2025-01-22,10162,2007,2,1018
2353,2025-04-24,10331,2107,4,20304
2354,2024-12-05,10886,2068,1,8479
2355,2024-12-05,10104,2128,4,37140
2356,2024-07-22,10161,2037,1,9132
2357,2024-06-09,10799,2038,2,15842
2358,2025-06-23,10635,2096,2,5736
2359,2025-01-26,10054,2139,1,4725
2360,2025-11-07,10940,2001,2,15570
2361,2025-07-28,10034,2153,3,7380
2362,2025-06-17,10242,2042,3,14574
2363,2024-03-10,10967,2180,4,28100
2364,2025-02-08,10890,2152,3,9090
2365,2025-08-30,10113,2181,3,13050
2366,2025-11-05,10318,2184,5,45740
2367,2025-08-13,10023,2063,5,20550
2368,2025-05-31,10558,2081,5,3535
2369,2024-04-29,10824,2008,5,31260
2370,2025-11-20,10647,2187,2,3358
2371,2025-11-18,10118,2173,4,19396
2372,2024-08-04,10985,2027,4,4520
2373,2024-02-25,10701,2052,3,25029
2374,2024-12-31,10643,2146,4,19036
2375,2025-11-29,10934,2091,3,23838
2376,2025-05-18,10212,2086,4,14332
2377,2025-03-30,10418,2016,1,7174
2378,2024-04-13,10113,2066,1,2235
2379,2024-03-17,10044,2005,4,14388
2380,2024-08-17,10128,2082,2,6330
2381,2024-09-14,10876,2131,3,24387
2382,2024-09-20,10158,2118,4,15068
2383,2024-11-26,10785,2081,3,2121
2384,2024-06-30,10827,2070,5,39630
2385,2025-07-03,10394,2115,4,23196
2386,2025-11-18,10867,2007,2,1018
2387,2024-01-27,10852,2050,5,36320
2388,2024-10-02,10512,2142,4,25628
2389,2025-10-13,10914,2166,1,1345
2390,2024-10-25,10045,2111,4,3360
2391,2024-03-31,10108,2047,1,1741
2392,2025-04-24,10219,2112,1,3317
2393,2025-07-26,10443,2161,4,4144
2394,2025-04-02,10830,2043,4,29120
2395,2025-03-26,10315,2091,1,7946
2396,2024-12-30,10177,2029,3,10056
2397,2025-11-05,10228,2128,5,46425
2398,2024-12-16,10703,2185,2,11156
2399,2025-10-16,10983,2133,4,14552
2400,2025-02-03,10672,2096,5,14340
2401,2024-09-09,10906,2188,5,47870
2402,2025-04-03,10267,2117,3,6567
2403,2025-11-29,10870,2070,5,39630
2404,2025-05-13,10838,2130,4,9304
2405,2025-05-22,10379,2070,5,39630
2406,2024-10-30,10489,2110,4,11632
2407,2025-05-15,10702,2171,4,12876
2408,2025-08-20,10687,2132,1,8825
2409,2024-06-14,10290,2056,3,8916
2410,2025-02-18,10996,2187,2,3358
2411,2025-04-06,10357,2089,1,2179
2412,2024-04-23,10657,2137,2,14442
2413,2025-03-08,10744,2131,4,32516
2414,2024-12-21,10872,2176,1,6930
2415,2025-11-25,10950,2171,5,16095
2416,2024-07-25,10204,2100,5,35245
2417,2024-08-22,10213,2129,2,12096
2418,2025-03-17,10552,2057,4,4828
2419,2024-12-20,10787,2181,2,8700
2420,2025-05-29,10323,2144,3,18468
2421,2024-07-26,10594,2051,5,28005
2422,2025-12-09,10181,2112,1,3317
2423,2024-05-04,10499,2104,1,1512
2424,2024-05-17,10320,2127,1,1060
2425,2024-12-04,10083,2055,5,28445
2426,2025-06-20,10303,2001,4,31140
2427,2024-03-08,10262,2090,5,3680
2428,2025-07-26,10784,2156,5,31360
2429,2025-06-24,10200,2053,1,572
2430,2025-01-17,10240,2186,5,29740
2431,2024-01-19,10914,2073,1,5791
2432,2025-11-13,10692,2188,4,38296
2433,2025-03-25,10944,2187,3,5037
2434,2024-03-14,10683,2108,1,6282
2435,2025-07-26,10295,2150,2,10834
2436,2025-10-26,10512,2008,3,18756
2437,2024-10-02,10689,2177,4,30616
2438,2024-02-17,10881,2042,3,14574
2439,2024-07-29,10396,2155,1,1548
2440,2025-10-12,10749,2167,4,25108
2441,2025-09-13,10138,2025,2,7358
2442,2025-11-25,10839,2038,1,7921
2443,2025-06-23,10878,2085,1,1132
2444,2025-12-09,10823,2152,4,12120
2445,2024-07-09,10129,2024,4,3928
2446,2024-11-10,10049,2060,3,12639
2447,2025-07-16,10676,2178,2,13976
2448,2025-10-22,10789,2111,3,2520
2449,2025-07-15,10293,2066,3,6705
2450,2024-04-22,10628,2142,1,6407
2451,2024-06-18,10536,2053,4,2288
2452,2025-04-12,10311,2160,1,1463
2453,2025-11-08,10537,2106,2,8450
2454,2024-01-14,10903,2096,3,8604
2455,2025-12-15,10639,2176,2,13860
2456,2024-10-14,10234,2039,4,22064
2457,2024-07-07,10209,2168,4,14144
2458,2024-06-03,10605,2042,5,24290
2459,2025-07-20,10094,2111,2,1680
2460,2025-11-24,10327,2104,1,1512
2461,2025-12-22,10225,2077,2,9422
2462,2025-04-15,10967,2008,3,18756
2463,2024-03-15,10890,2026,4,6996
2464,2024-10-03,10792,2140,4,13912
2465,2025-10-06,10011,2043,2,14560
2466,2024-12-08,10329,2179,2,10474
2467,2025-02-28,10012,2110,2,5816
2468,2025-07-24,10035,2100,3,21147
2469,2025-05-25,10447,2063,3,12330
2470,2024-06-30,10452,2049,1,9882
2471,2025-04-02,10740,2115,2,11598
2472,2024-03-04,10220,2155,1,1548
2473,2024-09-16,10441,2137,5,36105
2474,2024-07-11,10653,2167,3,18831
2475,2025-10-16,10535,2065,4,31588
2476,2025-09-07,10595,2199,5,18960
2477,2025-02-09,10229,2071,4,36132
2478,2025-12-26,10935,2007,5,2545
2479,2025-12-21,10344,2200,1,9511
2480,2024-04-02,10080,2080,1,9708
2481,2025-03-05,10353,2067,3,26274
2482,2025-10-15,10396,2138,4,30008
2483,2025-03-09,10290,2199,5,18960
2484,2025-02-07,10455,2181,2,8700
2485,2025-03-09,10843,2101,2,15242
2486,2024-04-21,10671,2095,3,27165
2487,2025-01-09,10989,2087,4,16876
2488,2024-02-28,10128,2185,2,11156
2489,2024-02-12,10702,2091,3,23838
2490,2024-07-25,10909,2103,3,17340
2491,2024-10-22,10543,2126,4,18428
2492,2024-04-27,10898,2155,2,3096
2493,2025-06-15,10359,2182,2,2378
2494,2024-08-09,10527,2113,2,5992
2495,2024-06-14,10313,2004,1,9935
2496,2025-10-04,10075,2088,2,15246
2497,2024-06-04,10546,2151,5,44645
2498,2024-07-02,10871,2176,1,6930
2499,2024-03-30,10196,2170,1,2994
2500,2024-04-03,10843,2003,1,7369
2501,2024-01-13,10029,2091,1,7946
2502,2025-03-13,10706,2003,3,22107
2503,2025-06-21,10016,2156,5,31360
2504,2025-08-09,10423,2191,4,29628
2505,2024-05-29,10589,2081,2,1414
2506,2025-10-21,10805,2159,1,7637
2507,2024-01-08,10593,2138,4,30008
2508,2024-01-29,10405,2177,3,22962
2509,2024-10-22,10940,2094,4,26396
2510,2025-12-21,10636,2126,1,4607
2511,2025-10-01,10531,2113,5,14980
2512,2024-12-05,10967,2149,4,39300
2513,2025-09-19,10614,2100,1,7049
2514,2025-03-14,10904,2053,1,572
2515,2024-05-23,10077,2087,2,8438
2516,2025-06-02,10229,2089,2,4358
2517,2024-02-14,10962,2054,5,29860
2518,2024-08-26,10297,2185,2,11156
2519,2024-06-03,10510,2020,5,37500
2520,2024-06-29,10715,2113,3,8988
2521,2024-08-02,10984,2049,3,29646
2522,2024-03-28,10966,2135,2,17528
2523,2024-09-12,10573,2029,3,10056
2524,2025-05-25,10538,2048,4,6500
2525,2024-03-13,10583,2013,4,7264
2526,2024-06-27,10615,2003,4,29476
2527,2024-07-30,10979,2002,3,5400
2528,2024-08-21,10326,2016,4,28696
2529,2025-04-09,10363,2094,5,32995
2530,2024-08-10,10669,2102,1,5395
2531,2025-09-22,10875,2134,2,16386
2532,2024-09-20,10359,2045,5,14245
2533,2024-07-25,10706,2071,4,36132
2534,2025-08-29,10787,2133,1,3638
2535,2024-12-31,10324,2056,2,5944
2536,2024-10-02,10698,2199,5,18960
2537,2025-01-14,10326,2127,2,2120
2538,2024-11-04,10625,2032,3,23481
2539,2025-09-22,10825,2049,4,39528
2540,2024-09-24,10165,2013,5,9080
2541,2024-03-04,10573,2158,5,17320
2542,2024-12-15,10604,2025,1,3679
2543,2025-05-08,10798,2060,1,4213
2544,2025-06-06,10455,2059,1,7204
2545,2024-04-07,10969,2156,2,12544
2546,2024-03-11,10153,2058,4,9216
2547,2024-12-29,10737,2020,2,15000
2548,2025-07-23,10127,2162,4,31360
2549,2024-10-02,10193,2133,5,18190
2550,2024-02-19,10627,2188,2,19148
2551,2024-12-23,10774,2171,2,6438
2552,2025-12-28,10530,2057,2,2414
2553,2025-07-17,10010,2185,3,16734
2554,2025-04-29,10092,2054,4,23888
2555,2024-03-24,10139,2112,4,13268
2556,2025-09-29,10481,2173,2,9698
2557,2025-08-06,10449,2086,3,10749
2558,2024-10-22,10333,2037,2,18264
2559,2024-08-23,10869,2084,4,29252
2560,2024-02-25,10340,2048,5,8125
2561,2024-12-25,10961,2118,3,11301
2562,2024-04-19,10052,2182,3,3567
2563,2024-07-10,10707,2048,2,3250
2564,2024-04-02,10466,2112,5,16585
2565,2025-07-21,10718,2110,4,11632
2566,2024-02-29,10799,2006,1,5116
2567,2025-10-11,10475,2162,4,31360
2568,2024-02-08,10401,2191,4,29628
2569,2025-06-23,10439,2078,5,5805
2570,2024-02-18,10878,2176,3,20790
2571,2025-02-23,10605,2023,4,14160
2572,2025-09-28,10932,2126,3,13821
2573,2024-01-13,10997,2084,5,36565
2574,2024-02-05,10922,2013,5,9080
2575,2024-04-10,10821,2047,2,3482
2576,2024-03-26,10657,2044,1,7102
2577,2025-05-30,10598,2105,5,16425
2578,2024-08-10,10509,2160,5,7315
2579,2024-12-03,10153,2154,3,22635
2580,2024-06-14,10514,2181,5,21750
2581,2025-01-17,10503,2014,4,24796
2582,2025-01-10,10854,2180,2,14050
2583,2025-04-15,10901,2121,2,3884
2584,2025-10-03,10772,2036,4,28608
2585,2024-01-31,10676,2008,5,31260
2586,2025-01-09,10006,2168,1,3536
2587,2024-01-11,10500,2150,5,27085
2588,2024-10-28,10661,2016,2,14348
2589,2024-04-05,10717,2091,1,7946
2590,2024-07-08,10118,2120,3,26859
2591,2025-03-28,10485,2188,3,28722
2592,2024-07-10,10601,2060,5,21065
2593,2025-04-30,10666,2010,5,26575
2594,2024-09-22,10951,2153,1,2460
2595,2025-02-27,10679,2031,1,8122
2596,2024-05-07,10468,2021,5,3225
2597,2024-08-25,10161,2081,2,1414
2598,2024-12-20,10270,2033,3,28023
2599,2024-04-21,10056,2031,1,8122
2600,2025-03-21,10228,2149,2,19650
2601,2024-12-08,10849,2036,5,35760
2602,2024-05-24,10149,2193,4,8552
2603,2024-03-05,10046,2132,1,8825
2604,2024-09-03,10144,2068,4,33916
2605,2025-05-04,10750,2090,2,1472
2606,2025-03-14,10784,2132,3,26475
2607,2024-04-15,10632,2009,2,13590
2608,2024-06-29,10340,2030,3,4461
2609,2024-07-02,10413,2115,2,11598
2610,2024-08-13,10732,2045,1,2849
2611,2024-03-29,10520,2004,1,9935
2612,2025-11-18,10344,2069,4,11712
2613,2025-06-13,10387,2023,2,7080
2614,2025-01-05,10473,2016,2,14348
2615,2025-02-02,10275,2022,4,22040
2616,2024-04-15,10353,2072,5,28745
2617,2024-09-27,10066,2048,2,3250
2618,2025-05-17,10079,2190,2,18182
2619,2025-11-09,10598,2188,2,19148
2620,2025-06-08,10636,2107,5,25380
2621,2024-02-01,10202,2133,1,3638
2622,2025-01-27,10978,2007,4,2036
2623,2024-02-09,10662,2051,5,28005
2624,2025-10-21,10558,2065,3,23691
2625,2024-08-05,10113,2009,3,20385
2626,2025-12-31,10091,2082,5,15825
2627,2024-03-22,10141,2045,5,14245
2628,2025-12-20,10289,2122,1,9097
2629,2024-07-19,10901,2175,3,21330
2630,2025-03-22,10730,2195,4,29712
2631,2025-03-03,10589,2152,2,6060
2632,2024-02-07,10411,2010,2,10630
2633,2024-07-29,10377,2073,1,5791
2634,2025-03-19,10384,2048,1,1625
2635,2024-11-22,10846,2163,3,23037
2636,2024-08-14,10152,2182,4,4756
2637,2024-02-17,10835,2087,4,16876
2638,2024-01-18,10751,2111,5,4200
2639,2025-03-14,10627,2199,1,3792
2640,2025-12-08,10319,2016,2,14348
2641,2024-07-05,10369,2053,2,1144
2642,2024-12-10,10606,2040,3,3807
2643,2024-08-11,10995,2100,2,14098
2644,2025-05-02,10560,2020,4,30000
2645,2024-08-16,10703,2069,4,11712
2646,2025-01-24,10462,2045,1,2849
2647,2025-08-11,10012,2006,3,15348
2648,2024-07-06,10156,2197,2,3806
2649,2024-09-26,10684,2177,1,7654
2650,2025-08-29,10477,2039,5,27580
2651,2024-11-05,10939,2102,5,26975
2652,2024-05-11,10401,2130,2,4652
2653,2025-07-04,10808,2107,2,10152
2654,2024-03-12,10177,2039,2,11032
2655,2025-11-02,10341,2118,4,15068
2656,2024-07-05,10057,2149,2,19650
2657,2025-04-30,10855,2168,5,17680
2658,2024-07-09,10852,2082,2,6330
2659,2025-02-25,10448,2054,3,17916
2660,2024-04-29,10203,2110,5,14540
2661,2024-08-07,10697,2012,3,11175
2662,2024-02-22,10633,2165,5,46170
2663,2025-03-26,10738,2110,1,2908
2664,2025-02-15,10202,2038,5,39605
2665,2025-10-04,10330,2143,5,32985
2666,2024-08-24,10363,2007,3,1527
2667,2025-12-20,10892,2078,3,3483
2668,2025-02-09,10454,2178,5,34940
2669,2025-08-30,10356,2065,5,39485
2670,2025-02-25,10216,2102,4,21580
2671,2025-12-12,10972,2195,1,7428
2672,2024-09-03,10555,2101,1,7621
2673,2024-03-12,10887,2044,2,14204
2674,2024-07-03,10023,2031,5,40610
2675,2024-01-06,10155,2171,5,16095
2676,2024-07-24,10186,2077,5,23555
2677,2025-06-27,10249,2048,5,8125
2678,2025-09-02,10749,2082,1,3165
2679,2025-01-21,10805,2127,3,3180
2680,2025-11-29,10134,2189,4,27624
2681,2024-03-16,10321,2084,3,21939
2682,2024-06-25,10390,2010,3,15945
2683,2024-12-14,10434,2029,1,3352
2684,2024-09-11,10022,2048,4,6500
2685,2025-12-02,10873,2190,5,45455
2686,2024-11-03,10600,2116,1,8074
2687,2024-12-10,10665,2013,1,1816
2688,2024-05-06,10125,2172,4,9536
2689,2024-10-13,10079,2047,2,3482
2690,2025-12-25,10858,2103,1,5780
2691,2025-08-18,10968,2192,3,27900
2692,2025-05-01,10051,2091,3,23838
2693,2025-01-17,10728,2053,5,2860
2694,2025-02-09,10176,2092,1,4943
2695,2025-01-22,10870,2077,5,23555
2696,2025-06-08,10253,2044,1,7102
2697,2025-07-10,10966,2156,4,25088
2698,2025-09-30,10246,2002,1,1800
2699,2025-09-17,10739,2101,2,15242
2700,2024-10-02,10106,2057,3,3621
2701,2025-05-14,10193,2057,4,4828
2702,2025-12-17,10316,2034,3,28980
2703,2024-12-02,10302,2058,5,11520
2704,2025-04-25,10548,2180,4,28100
2705,2024-09-29,10954,2157,2,6058
2706,2024-02-27,10716,2035,3,4800
2707,2024-11-23,10934,2075,1,9924
